,Unnamed: 0,Date,Latitude,Longitude,Speed,Altitude,ir,luminosity,pm1s,pm25s,pm10s,pm1e,pm25e,pm10e,a03um01Lair,a05um01Lair,a1um01Lair,a25um01Lair,a5um01Lair,a10um01Lair,Co2,Temp,Hum,uv,ROH,NH4
2918,6495,2021-07-13 21:17:51.000,14.5794,121.0836,0.62,21.4,3,0.6272,13,15,15,13,15,15,2550,696,49,3,0,0,715.63,0.0,0.0,0.0,0,0
2919,6496,2021-07-13 21:17:53.000,14.5794,121.0836,0.68,22.1,4,0.7486,13,15,15,13,15,15,2550,691,49,3,0,0,746.88,0.0,0.0,0.0,0,0
2920,6497,2021-07-13 21:17:55.000,14.5794,121.0836,0.33,22.1,8,1.3926,13,15,16,13,15,16,2559,697,54,4,0,0,731.25,0.0,0.0,0.0,0,0
2921,6498,2021-07-13 21:17:57.000,14.5794,121.0836,0.69,23.4,1,0.4945,13,15,15,13,15,15,2544,689,49,4,0,0,809.38,0.0,0.0,0.0,0,0
2922,6499,2021-07-13 21:17:57.000,14.5794,121.0836,0.69,23.4,3,0.9996,13,15,15,13,15,15,2544,689,49,4,0,0,731.25,0.0,0.0,0.0,0,0
2923,6500,2021-07-13 21:18:01.000,14.5794,121.0836,0.58,23.4,2,0.4533,13,15,16,13,15,16,2550,690,47,5,1,0,731.25,0.0,0.0,0.0,0,0
2924,6501,2021-07-13 21:18:03.000,14.5794,121.0836,0.35,24.7,3,0.8927,12,14,15,12,14,15,2526,673,47,4,1,0,731.25,0.0,0.0,0.0,0,0
2925,6502,2021-07-13 21:18:05.000,14.5794,121.0836,0.3,24.9,5,0.9752,12,14,15,12,14,15,2526,673,47,4,1,0,731.25,0.0,0.0,0.0,0,0
2926,6503,2021-07-13 21:18:07.000,14.5794,121.0836,0.91,24.9,7,1.3757,11,13,14,11,13,14,2559,681,46,5,1,0,837.5,0.0,0.0,0.0,0,0
2927,6504,2021-07-13 21:18:08.000,14.5794,121.0836,0.91,25.0,21,7.4795,12,14,15,12,14,15,2484,668,43,4,1,0,715.63,0.0,0.0,0.0,0,0
2928,6505,2021-07-13 21:18:11.000,14.5794,121.0836,0.88,25.0,24,8.5864,12,14,15,12,14,15,2487,679,49,4,1,0,715.63,0.0,0.0,0.0,0,0
2929,6506,2021-07-13 21:18:13.000,14.5794,121.0836,0.22,25.2,23,8.3605,12,14,15,12,14,15,2487,679,49,4,1,0,762.5,0.0,0.0,0.0,0,0
2930,6507,2021-07-13 21:18:15.000,14.5794,121.0836,0.07,25.4,24,8.2647,13,15,16,13,15,16,2583,704,62,3,1,0,731.25,0.0,0.0,0.0,0,0
2931,6508,2021-07-13 21:18:16.000,14.5794,121.0836,0.07,25.6,25,8.2229,13,15,16,13,15,16,2643,726,64,3,1,0,853.13,0.0,0.0,0.0,0,0
2932,6509,2021-07-13 21:18:18.000,14.5794,121.0836,0.07,25.6,24,8.2111,13,15,16,13,15,16,2643,726,64,3,1,0,731.25,0.0,0.0,0.0,0,0
2933,6510,2021-07-13 21:18:21.000,14.5794,121.0836,0.1,25.6,24,8.3183,14,17,18,14,17,18,2715,746,63,6,1,0,731.25,0.0,0.0,0.0,0,0
2934,6511,2021-07-13 21:18:23.000,14.5794,121.0836,0.29,25.6,9,2.6246,13,16,17,13,16,17,2778,757,67,5,1,0,731.25,0.0,0.0,0.0,0,0
2935,6512,2021-07-13 21:18:25.000,14.5794,121.0836,0.19,25.6,9,2.5713,13,17,18,13,17,18,2823,766,73,5,1,0,746.88,0.0,0.0,0.0,0,0
2936,6513,2021-07-13 21:18:27.000,14.5794,121.0836,0.17,25.6,9,2.5713,13,17,18,13,17,18,2823,766,73,5,1,0,731.25,0.0,0.0,0.0,0,0
2937,6514,2021-07-13 21:18:28.000,14.5794,121.0836,0.17,25.6,24,8.2111,14,17,18,14,17,18,2904,791,73,4,0,0,731.25,0.0,0.0,0.0,0,0
2938,6515,2021-07-13 21:18:31.000,14.5794,121.0836,0.1,25.6,3,0.4185,15,18,18,15,18,18,2949,824,76,4,0,0,731.25,0.0,0.0,0.0,0,0
2939,6516,2021-07-13 21:18:33.000,14.5794,121.0836,0.24,25.6,3,0.4185,15,18,18,15,18,18,2949,824,76,4,0,0,746.88,0.0,0.0,0.0,0,0
2940,6517,2021-07-13 21:18:35.000,14.5794,121.0836,0.36,25.6,3,0.4185,15,19,19,15,19,19,2901,807,80,4,0,0,746.88,0.0,0.0,0.0,0,0
2941,6518,2021-07-13 21:18:36.000,14.5794,121.0836,0.36,25.6,2,0.5063,16,20,20,16,20,20,2952,824,85,4,0,0,731.25,0.0,0.0,0.0,0,0
2942,6519,2021-07-13 21:18:38.000,14.5794,121.0836,0.36,25.6,3,0.4185,15,19,19,15,19,19,2943,822,81,4,0,0,731.25,0.0,0.0,0.0,0,0
2943,6520,2021-07-13 21:18:38.000,14.5794,121.0836,0.36,25.6,19,6.9741,15,19,19,15,19,19,2943,822,81,4,0,0,703.13,0.0,0.0,0.0,0,0
2944,6521,2021-07-13 21:18:43.000,14.5794,121.0836,0.14,25.6,24,8.1039,15,18,18,15,18,18,2892,808,74,5,0,0,703.13,0.0,0.0,0.0,0,0
2945,6522,2021-07-13 21:18:44.000,14.5794,121.0836,0.14,25.5,24,8.0504,15,19,19,15,19,19,2856,793,75,5,0,0,731.25,0.0,0.0,0.0,0,0
2946,6523,2021-07-13 21:18:47.000,14.5794,121.0836,0.17,25.4,24,8.1575,15,18,18,15,18,18,2784,775,76,2,0,0,715.63,0.0,0.0,0.0,0,0
2947,6524,2021-07-13 21:18:48.000,14.5794,121.0836,0.17,25.3,24,8.1039,15,18,18,15,18,18,2784,775,76,2,0,0,746.88,0.0,0.0,0.0,0,0
2948,6525,2021-07-13 21:18:51.000,14.5794,121.0836,0.05,25.3,24,8.1039,15,18,18,15,18,18,2784,786,70,2,0,0,715.63,0.0,0.0,0.0,0,0
2949,6526,2021-07-13 21:18:52.000,14.5794,121.0836,0.05,25.3,24,8.2647,15,17,17,15,17,17,2706,763,66,2,0,0,715.63,0.0,0.0,0.0,0,0
2950,6527,2021-07-13 21:18:55.000,14.5794,121.0836,0.07,25.3,24,8.2647,15,17,17,15,17,17,2706,763,66,2,0,0,703.13,0.0,0.0,0.0,0,0
2951,6528,2021-07-13 21:18:57.000,14.5794,121.0836,0.14,25.3,23,8.3605,15,17,17,15,17,17,2694,749,66,2,0,0,703.13,0.0,0.0,0.0,0,0
2952,6529,2021-07-13 21:18:58.000,14.5794,121.0836,0.14,25.2,24,8.2647,14,16,16,14,16,16,2643,716,60,2,0,0,703.13,0.0,0.0,0.0,0,0
2953,6530,2021-07-13 21:18:58.000,14.5794,121.0836,0.14,25.2,24,8.2647,14,16,16,14,16,16,2703,731,57,1,0,0,715.63,0.0,0.0,0.0,0,0
2954,6531,2021-07-13 21:19:02.000,14.5794,121.0836,0.14,25.0,24,8.2647,14,16,16,14,16,16,2703,731,57,1,0,0,746.88,0.0,0.0,0.0,0,0
2955,6532,2021-07-13 21:19:05.000,14.5794,121.0836,0.22,25.0,24,8.2647,14,17,17,14,17,17,2709,736,60,2,0,0,715.63,0.0,0.0,0.0,0,0
2956,6533,2021-07-13 21:19:07.000,14.5794,121.0836,0.13,25.0,24,8.2111,14,17,17,14,17,17,2685,739,67,2,0,0,715.63,0.0,0.0,0.0,0,0
2957,6534,2021-07-13 21:19:08.000,14.5794,121.0836,0.13,24.9,24,8.2647,14,17,17,14,17,17,2685,739,67,2,0,0,715.63,0.0,0.0,0.0,0,0
2958,6535,2021-07-13 21:19:08.000,14.5794,121.0836,0.13,24.9,24,8.2647,12,15,15,12,15,15,2640,723,58,2,1,0,715.63,0.0,0.0,0.0,0,0
2959,6536,2021-07-13 21:19:12.000,14.5794,121.0836,0.13,24.8,24,8.2647,12,15,15,12,15,15,2625,718,55,2,1,0,715.63,0.0,0.0,0.0,0,0
2960,6537,2021-07-13 21:19:14.000,14.5794,121.0836,0.13,24.8,24,8.2647,14,16,17,14,16,17,2658,735,58,3,1,0,703.13,0.0,0.0,0.0,0,0
2961,6538,2021-07-13 21:19:17.000,14.5794,121.0836,0.02,24.6,24,8.2111,14,16,17,14,16,17,2658,735,58,3,1,0,731.25,0.0,0.0,0.0,0,0
2962,6539,2021-07-13 21:19:18.000,14.5794,121.0836,0.02,24.5,24,8.2647,13,17,17,13,17,17,2616,721,67,4,1,0,715.63,0.0,0.0,0.0,0,0
2963,6540,2021-07-13 21:19:18.000,14.5794,121.0836,0.02,24.5,24,8.2647,12,16,16,12,16,16,2580,717,65,4,1,0,703.13,0.0,0.0,0.0,0,0
2964,6541,2021-07-13 21:19:22.000,14.5794,121.0836,0.02,24.1,24,8.2647,13,17,17,13,17,17,2580,717,65,4,1,0,715.63,0.0,0.0,0.0,0,0
2965,6542,2021-07-13 21:19:24.000,14.5794,121.0836,0.02,23.8,24,8.2111,13,16,17,13,16,17,2502,709,62,4,1,0,715.63,0.0,0.0,0.0,0,0
2966,6543,2021-07-13 21:19:26.000,14.5794,121.0836,0.02,23.5,24,8.2647,14,17,18,14,17,18,2559,736,68,4,1,0,746.88,0.0,0.0,0.0,0,0
2967,6544,2021-07-13 21:19:28.000,14.5794,121.0836,0.02,23.3,24,8.2111,14,18,18,14,18,18,2532,741,68,7,1,0,715.63,0.0,0.0,0.0,0,0
2968,6545,2021-07-13 21:19:28.000,14.5794,121.0836,0.02,23.3,24,8.2647,14,18,18,14,18,18,2532,741,68,7,1,0,746.88,0.0,0.0,0.0,0,0
2969,6546,2021-07-13 21:19:33.000,14.5794,121.0836,0.01,23.3,24,8.2647,14,17,18,14,17,18,2499,732,62,7,1,0,793.75,0.0,0.0,0.0,0,0
2970,6547,2021-07-13 21:19:34.000,14.5794,121.0836,0.01,23.0,24,8.2647,14,18,19,14,18,19,2583,743,61,10,2,1,715.63,0.0,0.0,0.0,0,0
2971,6548,2021-07-13 21:19:36.000,14.5794,121.0837,0.01,22.9,24,8.2647,14,18,19,14,18,19,2583,743,61,10,2,1,715.63,0.0,0.0,0.0,0,0
2972,6549,2021-07-13 21:19:38.000,14.5794,121.0837,0.01,22.9,24,8.2647,13,17,18,13,17,18,2586,751,61,10,1,1,731.25,0.0,0.0,0.0,0,0
2973,6550,2021-07-13 21:19:38.000,14.5794,121.0837,0.01,22.9,24,8.2111,14,18,19,14,18,19,2559,746,64,10,1,1,715.63,0.0,0.0,0.0,0,0
2974,6551,2021-07-13 21:19:42.000,14.5794,121.0836,0.01,22.9,24,8.2647,15,19,20,15,19,20,2757,803,67,9,1,1,809.38,0.0,0.0,0.0,0,0
2975,6552,2021-07-13 21:19:42.000,14.5794,121.0836,0.01,22.9,24,8.2647,19,24,25,19,24,25,3531,1013,80,11,2,1,731.25,0.0,0.0,0.0,0,0
2976,6553,2021-07-13 21:19:46.000,14.5794,121.0836,0.01,23.1,23,8.3605,21,28,29,20,28,29,4050,1147,101,11,2,1,715.63,0.0,0.0,0.0,0,0
2977,6554,2021-07-13 21:19:48.000,14.5794,121.0836,0.01,23.2,24,8.2647,24,30,31,22,30,31,4563,1269,115,7,2,1,746.88,0.0,0.0,0.0,0,0
2978,6555,2021-07-13 21:19:48.000,14.5794,121.0836,0.01,23.2,24,8.2647,26,32,34,23,31,34,4944,1373,128,7,2,1,746.88,0.0,0.0,0.0,0,0
2979,6556,2021-07-13 21:19:52.000,14.5794,121.0836,0.01,23.2,24,8.2647,26,33,35,23,32,35,5250,1439,127,7,2,1,825.0,0.0,0.0,0.0,0,0
2980,6557,2021-07-13 21:19:54.000,14.5794,121.0836,0.01,23.2,24,8.2111,25,31,32,23,30,32,4872,1336,122,5,1,1,703.13,0.0,0.0,0.0,0,0
2981,6558,2021-07-13 21:19:56.000,14.5794,121.0836,0.0,23.2,24,8.2111,25,31,32,23,30,32,4872,1336,122,5,1,1,715.63,0.0,0.0,0.0,0,0
2982,6559,2021-07-13 21:19:58.000,14.5794,121.0836,0.0,23.2,24,8.2111,23,29,30,21,29,30,4704,1290,116,5,1,1,715.63,0.0,0.0,0.0,0,0
2983,6560,2021-07-13 21:19:58.000,14.5794,121.0836,0.0,23.2,23,8.3605,22,28,29,21,28,29,4554,1237,115,5,1,1,703.13,0.0,0.0,0.0,0,0
2984,6561,2021-07-13 21:20:02.000,14.5794,121.0836,0.01,23.2,24,8.2111,22,28,29,21,28,29,4368,1200,113,5,1,1,793.75,0.0,0.0,0.0,0,0
2985,6562,2021-07-13 21:20:04.000,14.5794,121.0836,0.01,22.9,24,8.2111,22,28,29,21,28,29,4368,1200,113,5,1,1,762.5,0.0,0.0,0.0,0,0
2986,6563,2021-07-13 21:20:06.000,14.5794,121.0836,0.0,22.9,24,8.2111,22,27,29,21,27,29,4374,1193,107,6,2,1,703.13,0.0,0.0,0.0,0,0
2987,6564,2021-07-13 21:20:08.000,14.5794,121.0836,0.01,22.9,24,8.2111,23,28,28,22,28,28,4389,1208,110,3,1,0,715.63,0.0,0.0,0.0,0,0
2988,6565,2021-07-13 21:20:08.000,14.5794,121.0836,0.01,22.9,24,8.2111,23,28,28,22,28,28,4389,1208,110,3,1,0,703.13,0.0,0.0,0.0,0,0
2989,6566,2021-07-13 21:20:12.000,14.5794,121.0836,0.01,22.6,24,8.2647,23,27,30,22,27,30,4386,1206,112,5,4,1,825.0,0.0,0.0,0.0,0,0
2990,6567,2021-07-13 21:20:12.000,14.5794,121.0836,0.01,22.6,24,8.2111,21,25,28,20,25,28,4188,1159,106,6,5,2,703.13,0.0,0.0,0.0,0,0
2991,6568,2021-07-13 21:20:17.000,14.5794,121.0836,0.0,22.2,24,8.2111,22,27,30,21,27,30,4233,1158,109,9,5,2,731.25,0.0,0.0,0.0,0,0
2992,6569,2021-07-13 21:20:18.000,14.5794,121.0836,0.0,22.2,24,8.2647,22,27,30,21,27,30,4233,1158,109,9,5,2,746.88,0.0,0.0,0.0,0,0
2993,6570,2021-07-13 21:20:18.000,14.5794,121.0836,0.0,22.2,24,8.2647,21,25,29,20,25,29,4194,1155,103,8,5,2,703.13,0.0,0.0,0.0,0,0
2994,6571,2021-07-13 21:20:22.000,14.5794,121.0836,0.0,22.0,24,8.2647,21,26,30,20,26,30,4308,1172,103,9,6,3,703.13,0.0,0.0,0.0,0,0
2995,6572,2021-07-13 21:20:24.000,14.5794,121.0836,0.0,22.0,24,8.2647,21,26,30,20,26,30,4308,1172,103,9,6,3,715.63,0.0,0.0,0.0,0,0
2996,6573,2021-07-13 21:20:26.000,14.5794,121.0836,0.01,22.0,25,8.1694,22,27,31,21,27,31,4461,1215,103,10,6,3,731.25,0.0,0.0,0.0,0,0
2997,6574,2021-07-13 21:20:29.000,14.5794,121.0836,0.02,22.0,25,8.2765,23,28,32,22,28,32,4503,1232,92,10,6,3,703.13,0.0,0.0,0.0,0,0
2998,6575,2021-07-13 21:20:30.000,14.5794,121.0836,0.02,22.0,26,8.1816,24,29,34,22,29,34,4707,1276,100,13,7,4,715.63,0.0,0.0,0.0,0,0
2999,6576,2021-07-13 21:20:32.000,14.5794,121.0836,0.02,22.0,26,8.2351,24,29,34,22,29,34,4707,1276,100,13,7,4,715.63,0.0,0.0,0.0,0,0
3000,6577,2021-07-13 21:20:34.000,14.5794,121.0836,0.02,21.8,25,8.2229,23,28,32,21,28,32,4689,1281,101,12,6,4,703.13,0.0,0.0,0.0,0,0
3001,6578,2021-07-13 21:20:36.000,14.5794,121.0836,0.02,21.7,25,8.2229,24,29,33,22,29,33,4770,1309,98,12,6,4,703.13,0.0,0.0,0.0,0,0
3002,6579,2021-07-13 21:20:38.000,14.5794,121.0836,0.01,21.7,25,8.1694,25,30,34,23,30,34,4770,1309,98,12,6,4,715.63,0.0,0.0,0.0,0,0
3003,6580,2021-07-13 21:20:38.000,14.5794,121.0836,0.01,21.7,24,8.2647,25,30,33,23,30,33,4806,1319,106,9,3,3,731.25,0.0,0.0,0.0,0,0
3004,6581,2021-07-13 21:20:42.000,14.5794,121.0836,0.01,21.5,24,8.2647,25,31,33,23,30,33,4944,1357,110,9,2,2,715.63,0.0,0.0,0.0,0,0
3005,6582,2021-07-13 21:20:42.000,14.5794,121.0836,0.01,21.5,24,8.2111,26,31,33,23,30,33,4995,1378,109,7,2,2,703.13,0.0,0.0,0.0,0,0
3006,6583,2021-07-13 21:20:46.000,14.5794,121.0836,0.02,21.5,24,8.2647,26,31,33,23,30,33,4995,1378,109,7,2,2,731.25,0.0,0.0,0.0,0,0
3007,6584,2021-07-13 21:20:49.000,14.5794,121.0836,0.02,21.5,24,8.2647,26,31,33,23,30,33,5028,1377,112,7,2,2,687.5,0.0,0.0,0.0,0,0
3008,6585,2021-07-13 21:20:50.000,14.5794,121.0836,0.02,21.5,24,8.2111,27,32,33,24,31,33,5094,1405,115,6,1,1,687.5,0.0,0.0,0.0,0,0
3009,6586,2021-07-13 21:20:52.000,14.5794,121.0836,0.02,21.5,24,8.2111,27,32,33,24,31,33,5094,1405,115,6,1,1,703.13,0.0,0.0,0.0,0,0
3010,6587,2021-07-13 21:20:54.000,14.5794,121.0836,0.02,21.1,24,8.2647,27,32,34,24,31,34,5127,1424,119,6,2,1,731.25,0.0,0.0,0.0,0,0
3011,6588,2021-07-13 21:20:56.000,14.5794,121.0836,0.02,21.1,24,8.2111,27,32,34,24,31,34,5115,1426,122,6,2,1,703.13,0.0,0.0,0.0,0,0
3012,6589,2021-07-13 21:20:58.000,14.5794,121.0836,0.02,21.1,24,8.1575,26,31,32,23,30,32,5037,1399,117,3,1,0,687.5,0.0,0.0,0.0,0,0
3013,6590,2021-07-13 21:21:00.000,14.5794,121.0836,0.02,21.1,24,8.2647,26,31,32,23,30,32,5037,1399,117,3,1,0,731.25,0.0,0.0,0.0,0,0
3014,6591,2021-07-13 21:21:02.000,14.5794,121.0836,0.02,21.1,24,8.2647,26,31,31,23,30,31,4968,1380,119,3,1,0,703.13,0.0,0.0,0.0,0,0
3015,6592,2021-07-13 21:21:04.000,14.5794,121.0836,0.02,20.9,24,8.2111,26,30,31,23,30,31,4977,1363,113,3,1,0,703.13,0.0,0.0,0.0,0,0
3016,6593,2021-07-13 21:21:06.000,14.5794,121.0836,0.02,20.9,24,8.2647,26,30,31,23,30,31,4977,1363,113,3,1,0,703.13,0.0,0.0,0.0,0,0
3017,6594,2021-07-13 21:21:09.000,14.5794,121.0836,0.02,21.0,24,8.2647,26,29,30,23,29,30,4902,1344,99,3,1,0,715.63,0.0,0.0,0.0,0,0
3018,6595,2021-07-13 21:21:10.000,14.5794,121.0836,0.01,21.0,24,8.2111,9216,6656,7424,7680,5888,7424,7698,49157,11264,26112,512,256,715.63,0.0,0.0,0.0,0,0
3019,6596,2021-07-13 21:21:12.000,14.5794,121.0836,0.04,21.0,24,8.2111,9216,6656,7424,7424,5888,7424,7442,49157,9472,25600,256,256,687.5,0.0,0.0,0.0,0,0
3020,6597,2021-07-13 21:21:14.000,14.5794,121.0836,0.04,21.4,24,8.2647,26,29,29,23,29,29,4800,1317,100,1,1,0,715.63,0.0,0.0,0.0,0,0
3021,6598,2021-07-13 21:21:17.000,14.5794,121.0836,0.01,21.5,24,8.2111,25,29,29,23,29,29,4791,1329,98,1,1,0,703.13,0.0,0.0,0.0,0,0
3022,6599,2021-07-13 21:21:18.000,14.5794,121.0836,0.02,21.5,24,8.2111,25,29,29,23,29,29,4674,1298,100,1,1,0,703.13,0.0,0.0,0.0,0,0
3023,6600,2021-07-13 21:21:18.000,14.5794,121.0836,0.02,21.5,24,8.2647,25,29,29,23,29,29,4674,1298,100,1,1,0,703.13,0.0,0.0,0.0,0,0
3024,6601,2021-07-13 21:21:22.000,14.5794,121.0836,0.02,21.5,24,8.2647,24,28,28,22,28,28,4581,1270,97,0,0,0,731.25,0.0,0.0,0.0,0,0
3025,6602,2021-07-13 21:21:22.000,14.5794,121.0836,0.02,21.5,24,8.2647,24,28,28,22,28,28,4650,1276,99,0,0,0,703.13,0.0,0.0,0.0,0,0
3026,6603,2021-07-13 21:21:26.000,14.5794,121.0836,0.02,21.5,24,8.2647,24,28,30,22,28,30,4656,1280,99,3,1,0,703.13,0.0,0.0,0.0,0,0
3027,6604,2021-07-13 21:21:26.000,14.5794,121.0836,0.02,21.5,24,8.2647,24,28,30,22,28,30,4656,1280,99,3,1,0,793.75,0.0,0.0,0.0,0,0
3028,6605,2021-07-13 21:21:26.000,14.5794,121.0836,0.02,21.5,23,8.3068,25,29,30,23,29,30,4755,1304,100,3,1,0,703.13,0.0,0.0,0.0,0,0
3029,6606,2021-07-13 21:21:32.000,14.5794,121.0836,0.0,21.5,24,8.2647,24,29,30,22,29,30,4641,1279,103,3,1,0,687.5,0.0,0.0,0.0,0,0
3030,6607,2021-07-13 21:21:32.000,14.5794,121.0836,0.0,21.5,24,8.2647,24,29,30,22,29,30,4641,1279,103,3,1,0,703.13,0.0,0.0,0.0,0,0
3031,6608,2021-07-13 21:21:36.000,14.5794,121.0836,0.01,21.5,24,8.2647,23,27,29,21,27,29,4632,1271,103,3,1,0,731.25,0.0,0.0,0.0,0,0
3032,6609,2021-07-13 21:21:39.000,14.5794,121.0836,0.01,21.5,24,8.2647,24,28,30,22,28,30,4734,1284,97,3,1,0,778.13,0.0,0.0,0.0,0,0
3033,6610,2021-07-13 21:21:40.000,14.5794,121.0836,0.01,21.5,24,8.2647,24,29,30,22,29,30,4707,1297,105,3,1,0,687.5,0.0,0.0,0.0,0,0
3034,6611,2021-07-13 21:21:43.000,14.5794,121.0836,0.01,22.4,24,8.2647,24,29,30,22,29,30,4707,1297,105,3,1,0,687.5,0.0,0.0,0.0,0,0
3035,6612,2021-07-13 21:21:43.000,14.5794,121.0836,0.01,22.4,24,8.2647,24,29,30,22,29,30,4716,1291,98,3,1,0,703.13,0.0,0.0,0.0,0,0
3036,6613,2021-07-13 21:21:47.000,14.5794,121.0836,0.03,22.3,24,8.2647,24,29,30,22,29,30,4929,1347,95,4,1,0,703.13,0.0,0.0,0.0,0,0
3037,6614,2021-07-13 21:21:49.000,14.5794,121.0836,0.01,22.2,24,8.2647,24,29,30,22,29,30,4929,1347,95,4,1,0,793.75,0.0,0.0,0.0,0,0
3038,6615,2021-07-13 21:21:50.000,14.5794,121.0836,0.0,22.2,24,8.2647,26,29,31,23,29,31,4956,1342,91,4,1,0,731.25,0.0,0.0,0.0,0,0
3039,6616,2021-07-13 21:21:50.000,14.5794,121.0836,0.0,22.2,24,8.2647,26,29,31,23,29,31,4923,1333,88,4,1,0,703.13,0.0,0.0,0.0,0,0
3040,6617,2021-07-13 21:21:50.000,14.5794,121.0836,0.0,22.2,24,8.2111,25,29,29,23,29,29,4806,1310,87,1,0,0,715.63,0.0,0.0,0.0,0,0
3041,6618,2021-07-13 21:21:56.000,14.5794,121.0836,0.03,22.2,24,8.2647,25,29,29,23,29,29,4806,1310,87,1,0,0,671.88,0.0,0.0,0.0,0,0
3042,6619,2021-07-13 21:21:58.000,14.5794,121.0836,0.02,22.2,24,8.2111,25,28,28,23,28,28,4767,1288,84,1,0,0,793.75,0.0,0.0,0.0,0,0
3043,6620,2021-07-13 21:22:00.000,14.5794,121.0836,0.02,22.2,24,8.2647,24,27,27,22,27,27,4674,1254,78,1,0,0,703.13,0.0,0.0,0.0,0,0
3044,6621,2021-07-13 21:22:02.000,14.5794,121.0836,0.03,22.2,24,8.2111,23,26,26,21,26,26,4674,1254,78,1,0,0,715.63,0.0,0.0,0.0,0,0
3045,6622,2021-07-13 21:22:02.000,14.5794,121.0836,0.03,22.2,24,8.2111,23,27,28,22,27,28,4530,1219,82,2,1,1,715.63,0.0,0.0,0.0,0,0
3046,6623,2021-07-13 21:22:06.000,14.5794,121.0836,0.01,22.2,24,8.2111,23,26,27,22,26,27,4425,1189,79,2,1,1,703.13,0.0,0.0,0.0,0,0
3047,6624,2021-07-13 21:22:09.000,14.5794,121.0836,0.01,21.9,24,8.2647,22,25,26,21,25,26,4314,1155,73,2,1,1,825.0,0.0,0.0,0.0,0,0
3048,6625,2021-07-13 21:22:10.000,14.5794,121.0836,0.02,21.9,24,8.2647,22,25,26,21,25,26,4314,1155,73,2,1,1,703.13,0.0,0.0,0.0,0,0
3049,6626,2021-07-13 21:22:13.000,14.5794,121.0836,0.03,21.5,24,8.2647,21,24,25,20,24,25,4170,1115,70,2,1,1,715.63,0.0,0.0,0.0,0,0
3050,6627,2021-07-13 21:22:13.000,14.5794,121.0836,0.03,21.5,24,8.2111,20,23,23,20,23,23,3852,1030,70,4,1,1,703.13,0.0,0.0,0.0,0,0
3051,6628,2021-07-13 21:22:16.000,14.5794,121.0836,0.02,21.5,24,8.2647,19,22,23,19,22,23,3732,1007,68,4,1,1,703.13,0.0,0.0,0.0,0,0
3052,6629,2021-07-13 21:22:19.000,14.5794,121.0836,0.03,21.5,24,8.2111,19,22,23,19,22,23,3732,1007,68,4,1,1,746.88,0.0,0.0,0.0,0,0
3053,6630,2021-07-13 21:22:20.000,14.5794,121.0836,0.04,21.5,24,8.2111,19,22,23,19,22,23,3696,1005,69,4,1,1,703.13,0.0,0.0,0.0,0,0
3054,6631,2021-07-13 21:22:23.000,14.5794,121.0836,0.02,21.0,24,8.2647,19,22,23,19,22,23,3678,990,64,4,1,1,687.5,0.0,0.0,0.0,0,0
3055,6632,2021-07-13 21:22:23.000,14.5794,121.0836,0.02,21.0,24,8.2647,19,22,23,19,22,23,3678,990,64,4,1,1,703.13,0.0,0.0,0.0,0,0
3056,6633,2021-07-13 21:22:26.000,14.5794,121.0836,0.02,21.0,24,8.2647,19,21,22,19,21,22,3579,982,61,4,1,1,687.5,0.0,0.0,0.0,0,0
3057,6634,2021-07-13 21:22:29.000,14.5794,121.0836,0.01,21.0,24,8.2647,19,22,23,19,22,23,3594,998,75,4,1,1,703.13,0.0,0.0,0.0,0,0
3058,6635,2021-07-13 21:22:30.000,14.5794,121.0836,0.02,21.0,24,8.2111,20,22,22,20,22,22,3720,1027,63,3,0,0,687.5,0.0,0.0,0.0,0,0
3059,6636,2021-07-13 21:22:32.000,14.5794,121.0836,0.02,21.0,24,8.2111,20,22,22,20,22,22,3720,1027,63,3,0,0,731.25,0.0,0.0,0.0,0,0
3060,6637,2021-07-13 21:22:32.000,14.5794,121.0836,0.02,21.0,24,8.2111,19,22,23,19,22,23,3669,1018,71,4,0,0,715.63,0.0,0.0,0.0,0,0
3061,6638,2021-07-13 21:22:32.000,14.5794,121.0836,0.02,21.0,24,8.2647,19,22,23,19,22,23,3660,1011,68,4,0,0,703.13,0.0,0.0,0.0,0,0
3062,6639,2021-07-13 21:22:39.000,14.5794,121.0836,0.02,21.0,24,8.2647,19,22,23,19,22,23,3660,1011,68,4,0,0,703.13,0.0,0.0,0.0,0,0
3063,6640,2021-07-13 21:22:39.000,14.5794,121.0836,0.02,21.0,24,8.2647,19,23,23,19,23,23,3600,997,77,7,0,0,703.13,0.0,0.0,0.0,0,0
3064,6641,2021-07-13 21:22:42.000,14.5794,121.0837,0.01,21.0,24,8.2647,20,24,24,20,24,24,3744,1031,78,5,0,0,703.13,0.0,0.0,0.0,0,0
3065,6642,2021-07-13 21:22:42.000,14.5794,121.0837,0.01,21.0,24,8.2647,20,24,24,20,24,24,3744,1039,83,5,0,0,703.13,0.0,0.0,0.0,0,0
3066,6643,2021-07-13 21:22:46.000,14.5794,121.0836,0.02,21.0,24,8.1575,20,24,24,20,24,24,3744,1039,83,5,0,0,715.63,0.0,0.0,0.0,0,0
3067,6644,2021-07-13 21:22:49.000,14.5794,121.0836,0.02,21.0,24,8.2647,20,23,24,20,23,24,3702,1024,82,5,0,0,703.13,0.0,0.0,0.0,0,0
3068,6645,2021-07-13 21:22:49.000,14.5794,121.0836,0.02,21.0,24,8.2647,19,23,24,19,23,24,3684,1019,85,5,0,0,703.13,0.0,0.0,0.0,0,0
